ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),RUL
1303.75,43.0,16.862745,20.0,86.0,-0.78125,2.34375,21.0,30.980392,50.588234,16.078432,31.764706,17.254902,0.0,102.0,0.0,45.0,3.0,564.599976,435.799988,13.671,0.0,0.0,8820.0,0.0,255.0,60.19978969505784
1303.75,43.0,16.862745,20.0,86.0,-0.78125,2.34375,21.0,30.980392,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,45.0,3.0,565.599976,436.299988,13.691,0.0,0.0,8820.0,0.0,255.0,60.17350157728707
1303.75,43.0,16.862745,27.058823,87.0,-0.78125,0.78125,21.0,30.980392,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,45.0,3.0,565.599976,436.299988,13.691,0.0,0.0,8820.0,0.0,255.0,60.1472134595163
692.75,35.0,16.470589,27.058823,87.0,-0.78125,0.78125,29.0,30.980392,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,45.0,0.0,565.599976,436.299988,13.691,0.0,0.0,8820.0,0.0,255.0,60.12092534174553
692.75,35.0,16.470589,27.058823,87.0,-0.78125,0.78125,29.0,32.941177,48.235294,16.078432,31.764706,16.470589,0.0,102.0,0.0,45.0,0.0,566.299988,436.700012,13.71,18.82353,0.0,8820.0,0.0,255.0,60.094637223974765
692.75,35.0,16.470589,27.058823,87.0,-0.78125,0.78125,29.0,32.941177,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,45.0,0.0,566.299988,436.700012,13.71,18.82353,0.0,8820.0,0.0,255.0,60.068349106203996
750.75,20.0,16.470589,26.666666,87.0,-0.78125,4.6875,28.0,32.941177,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,2.0,566.299988,436.700012,13.71,18.82353,0.0,8820.0,0.0,255.0,60.042060988433235
750.75,20.0,16.470589,26.666666,87.0,-0.78125,4.6875,28.0,39.215687,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,2.0,566.299988,436.700012,13.71,18.431372,0.0,8820.0,0.0,255.0,60.01577287066247
750.75,20.0,16.470589,26.666666,87.0,-0.78125,4.6875,28.0,39.215687,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,2.0,566.0,436.700012,13.691,18.431372,0.0,8820.0,0.0,255.0,59.9894847528917
750.75,20.0,16.470589,26.666666,87.0,-0.78125,4.6875,28.0,39.215687,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,2.0,566.0,436.700012,13.691,18.431372,0.0,8820.0,0.0,255.0,59.96319663512093
736.5,5.0,16.470589,27.058823,88.0,-0.78125,2.34375,29.0,39.215687,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,2.0,566.0,436.700012,13.691,18.431372,0.0,8820.0,0.0,255.0,59.93690851735016
736.5,5.0,16.470589,27.058823,88.0,-0.78125,2.34375,29.0,37.254902,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,2.0,566.0,436.700012,13.691,18.431372,0.0,8820.0,0.0,255.0,59.91062039957939
736.5,5.0,16.470589,27.058823,88.0,-0.78125,2.34375,29.0,37.254902,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,2.0,565.099976,436.299988,13.691,18.431372,0.0,8820.0,0.0,255.0,59.884332281808625
736.5,5.0,16.470589,27.058823,88.0,-0.78125,1.5625,29.0,37.254902,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,2.0,565.099976,436.299988,13.691,18.431372,0.0,8820.0,0.0,255.0,59.858044164037864
730.25,3.0,16.470589,27.058823,88.0,-0.78125,1.5625,28.0,37.254902,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,1.0,565.099976,436.299988,13.691,18.431372,0.0,8820.0,0.0,255.0,59.831756046267095
730.25,3.0,16.470589,27.058823,88.0,-0.78125,1.5625,28.0,34.117645,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,1.0,564.400024,436.0,13.652,19.607843,0.0,8820.0,0.0,255.0,59.80546792849633
730.25,3.0,16.470589,27.058823,88.0,-0.78125,1.5625,28.0,34.117645,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,1.0,564.400024,436.0,13.652,19.607843,0.0,8820.0,0.0,255.0,59.77917981072556
747.5,0.0,16.470589,27.058823,88.0,-0.78125,1.5625,28.0,34.117645,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,-2.0,564.400024,436.0,13.652,19.607843,0.0,8820.0,0.0,255.0,59.75289169295479
747.5,0.0,16.470589,27.058823,88.0,-0.78125,1.5625,28.0,33.333332,47.843136,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,-2.0,564.400024,436.0,13.652,20.784313,0.0,8820.0,0.0,255.0,59.72660357518402
747.5,0.0,16.470589,27.058823,88.0,-0.78125,1.5625,28.0,33.333332,50.980392,16.078432,31.764706,16.470589,0.0,102.0,0.0,46.0,-2.0,562.900024,435.200012,13.183,20.784313,0.0,8820.0,0.0,255.0,59.700315457413254
747.5,0.0,16.470589,27.058823,88.0,-0.78125,1.5625,28.0,33.333332,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,46.0,-2.0,562.900024,435.200012,13.183,20.784313,0.0,8820.0,0.0,255.0,59.674027339642485
806.25,0.0,18.431372,41.176472,88.0,-0.78125,0.78125,44.0,33.333332,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,47.0,-7.0,562.900024,435.200012,13.183,20.784313,0.0,8820.0,0.0,255.0,59.64773922187172
806.25,0.0,18.431372,41.176472,88.0,-0.78125,0.78125,44.0,32.941177,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,47.0,-7.0,562.900024,435.200012,13.183,39.607841,0.0,8820.0,0.0,255.0,59.621451104100956
806.25,0.0,18.431372,41.176472,88.0,-0.78125,0.78125,44.0,32.941177,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,47.0,-7.0,561.299988,434.100006,13.613,39.607841,0.0,8820.0,0.0,255.0,59.59516298633019
806.25,0.0,18.431372,39.215687,88.0,-0.78125,-3.125,44.0,32.941177,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,47.0,-7.0,561.299988,434.100006,13.613,39.607841,0.0,8820.0,0.0,255.0,59.56887486855942
871.75,0.0,18.431372,39.215687,88.0,-0.78125,-3.125,40.0,32.941177,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,46.0,-6.0,561.299988,434.100006,13.613,39.607841,0.0,8820.0,0.0,255.0,59.54258675078865
871.75,0.0,18.431372,39.215687,88.0,-0.78125,-3.125,40.0,33.333332,50.588234,16.078432,31.764706,18.82353,0.0,102.0,0.0,46.0,-6.0,559.599976,432.899994,13.613,40.392159,0.0,8820.0,0.0,255.0,59.51629863301788
871.75,0.0,18.431372,39.215687,88.0,-0.78125,-3.125,40.0,33.333332,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,46.0,-6.0,559.599976,432.899994,13.613,40.392159,0.0,8820.0,0.0,255.0,59.490010515247114
891.25,0.0,18.431372,36.862743,88.0,-0.78125,0.0,37.0,33.333332,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,46.0,-3.0,559.599976,432.899994,13.613,40.392159,0.0,8820.0,0.0,255.0,59.463722397476346
891.25,0.0,18.431372,36.862743,88.0,-0.78125,0.0,37.0,33.333332,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,46.0,-3.0,559.599976,432.899994,13.613,41.568626,0.0,8820.0,0.0,255.0,59.437434279705585
891.25,0.0,18.431372,36.862743,88.0,-0.78125,0.0,37.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,46.0,-3.0,558.700012,432.200012,13.593,41.568626,0.0,8820.0,0.0,255.0,59.411146161934816
891.25,0.0,18.431372,36.862743,88.0,-0.78125,0.0,37.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,46.0,-3.0,558.700012,432.200012,13.593,41.568626,0.0,8820.0,0.0,255.0,59.38485804416405
887.5,0.0,18.431372,36.07843,89.0,-0.78125,0.78125,36.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,46.0,0.0,558.700012,432.200012,13.593,41.568626,0.0,8820.0,0.0,255.0,59.358569926393265
887.5,0.0,18.431372,36.07843,89.0,-0.78125,0.78125,36.0,32.941177,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,46.0,0.0,558.700012,432.200012,13.593,41.960785,0.0,8820.0,0.0,255.0,59.3322818086225
887.5,0.0,18.431372,36.07843,89.0,-0.78125,0.78125,36.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,46.0,0.0,557.0,430.700012,13.613,41.960785,0.0,8820.0,0.0,255.0,59.305993690851736
887.5,0.0,18.431372,37.254902,89.0,-0.78125,1.5625,36.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,46.0,0.0,557.0,430.700012,13.613,41.960785,0.0,8820.0,0.0,255.0,59.27970557308097
871.75,0.0,18.039215,37.254902,89.0,-0.78125,1.5625,37.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,46.0,-2.0,557.0,430.700012,13.613,41.960785,0.0,8820.0,0.0,255.0,59.2534174553102
871.75,0.0,18.039215,37.254902,89.0,-0.78125,1.5625,37.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,46.0,-2.0,555.200012,429.100006,13.613,44.313725,0.0,8820.0,0.0,255.0,59.22712933753943
871.75,0.0,18.039215,37.254902,89.0,-0.78125,1.5625,37.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,46.0,-2.0,555.200012,429.100006,13.593,44.313725,0.0,8820.0,0.0,255.0,59.20084121976866
864.0,0.0,18.039215,36.07843,89.0,-0.78125,-2.34375,38.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,2.0,555.200012,429.100006,13.593,44.313725,0.0,8820.0,0.0,255.0,59.174553101997894
864.0,0.0,18.039215,36.07843,89.0,-0.78125,-2.34375,38.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,2.0,555.200012,429.100006,13.593,45.098038,0.0,8820.0,0.0,255.0,59.148264984227126
864.0,0.0,18.039215,36.07843,89.0,-0.78125,-2.34375,38.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,2.0,553.299988,427.299988,13.593,45.098038,0.0,8820.0,0.0,255.0,59.12197686645636
864.0,0.0,18.039215,36.07843,89.0,-0.78125,-2.34375,38.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,2.0,553.299988,427.299988,13.593,45.098038,0.0,8820.0,0.0,255.0,59.095688748685596
1078.75,0.0,19.215687,44.313725,89.0,-0.78125,-5.46875,42.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,12.0,553.299988,427.299988,13.593,45.098038,0.0,8820.0,0.0,255.0,59.06940063091483
1078.75,0.0,19.215687,44.313725,89.0,-0.78125,-5.46875,42.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,12.0,553.299988,427.299988,13.593,41.176472,0.0,8820.0,0.0,255.0,59.04311251314406
1078.75,0.0,19.215687,44.313725,89.0,-0.78125,-5.46875,42.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,12.0,552.5,426.5,12.929,41.176472,0.0,8820.0,0.0,255.0,59.01682439537329
1078.75,0.0,19.215687,84.705879,89.0,-0.78125,-4.6875,42.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,12.0,552.5,426.5,12.929,41.176472,0.0,8820.0,0.0,255.0,58.99053627760252
949.0,3.0,25.09804,84.705879,89.0,-5.46875,-4.6875,87.0,32.941177,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,-10.0,552.5,426.5,12.929,41.176472,0.0,8820.0,0.0,255.0,58.964248159831754
949.0,3.0,25.09804,84.705879,89.0,-5.46875,-4.6875,87.0,31.764706,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,47.0,-10.0,551.400024,425.100006,12.929,97.647057,0.0,8820.0,0.0,255.0,58.937960042060986
949.0,3.0,25.09804,84.705879,89.0,-5.46875,-4.6875,87.0,31.764706,49.411766,16.078432,31.764706,17.647058,0.0,102.0,0.0,47.0,-10.0,551.400024,425.100006,13.691,97.647057,0.0,8820.0,0.0,255.0,58.91167192429022
1044.5,13.0,25.09804,29.803921,89.0,1.5625,0.0,61.0,31.764706,49.411766,16.078432,31.764706,17.647058,0.0,102.0,0.0,46.0,14.0,551.400024,425.100006,13.691,97.647057,0.0,8820.0,0.0,255.0,58.88538380651946
1044.5,13.0,25.09804,29.803921,89.0,1.5625,0.0,61.0,31.764706,49.411766,16.078432,31.764706,17.647058,0.0,102.0,0.0,46.0,14.0,551.400024,425.100006,13.691,97.647057,0.0,8820.0,0.0,255.0,58.85909568874869
1044.5,13.0,25.09804,29.803921,89.0,1.5625,0.0,61.0,27.058823,59.215687,29.411764,31.764706,17.647058,0.0,102.0,7.843137,46.0,14.0,551.200012,424.100006,13.671,95.686272,0.0,8820.0,0.0,255.0,58.83280757097792
1044.5,13.0,25.09804,29.803921,89.0,1.5625,0.0,61.0,27.058823,59.215687,29.411764,45.490196,24.313726,0.0,102.0,7.843137,46.0,14.0,551.200012,424.100006,13.671,95.686272,0.0,8820.0,0.0,255.0,58.80651945320715
1635.0,18.0,17.647058,30.196079,88.0,-0.78125,-5.46875,22.0,27.058823,59.215687,29.411764,45.490196,24.313726,0.0,102.0,7.843137,46.0,20.0,551.200012,424.100006,13.671,95.686272,0.0,8820.0,0.0,255.0,58.78023133543638
1635.0,18.0,17.647058,30.196079,88.0,-0.78125,-5.46875,22.0,27.843138,59.215687,29.411764,45.490196,24.313726,0.0,102.0,7.843137,46.0,20.0,551.200012,424.100006,13.671,24.705883,0.0,8820.0,0.0,255.0,58.753943217665615
1635.0,18.0,17.647058,30.196079,88.0,-0.78125,-5.46875,22.0,27.843138,63.137257,30.980392,47.058823,28.627451,0.0,102.0,11.372549,46.0,20.0,552.599976,424.100006,13.671,24.705883,0.0,8820.0,0.0,255.0,58.72765509989485
1635.0,18.0,17.647058,87.450981,88.0,-0.78125,-3.125,22.0,27.843138,63.137257,30.980392,47.058823,28.627451,0.0,102.0,11.372549,46.0,20.0,552.599976,424.100006,13.671,24.705883,0.0,8820.0,0.0,255.0,58.70136698212408
1400.0,23.0,26.666666,87.450981,88.0,-5.46875,-3.125,89.0,27.843138,63.137257,30.980392,47.058823,28.627451,0.0,102.0,11.372549,46.0,3.0,552.599976,424.100006,13.671,24.705883,0.0,8820.0,0.0,255.0,58.67507886435332
1400.0,23.0,26.666666,87.450981,88.0,-5.46875,-3.125,89.0,28.627451,63.137257,30.980392,47.058823,28.627451,0.0,102.0,11.372549,46.0,3.0,554.099976,424.600006,13.671,79.215683,0.0,8820.0,0.0,255.0,58.64879074658255
1400.0,23.0,26.666666,87.450981,88.0,-5.46875,-3.125,89.0,28.627451,58.823528,27.450981,43.529411,25.09804,0.0,102.0,7.843137,46.0,3.0,554.099976,424.600006,13.73,79.215683,0.0,8820.0,0.0,255.0,58.62250262881178
1725.75,33.0,26.666666,30.980392,88.0,-0.78125,-5.46875,23.0,28.627451,58.823528,27.450981,43.529411,25.09804,0.0,102.0,7.843137,46.0,15.0,554.099976,424.600006,13.73,79.215683,0.0,8820.0,0.0,255.0,58.59621451104101
1725.75,33.0,17.647058,30.980392,88.0,-0.78125,-5.46875,23.0,28.627451,58.823528,27.450981,43.529411,25.09804,0.0,102.0,7.843137,45.0,15.0,554.099976,424.600006,13.73,79.215683,0.0,8820.0,0.0,255.0,58.569926393270244
1725.75,33.0,17.647058,30.980392,88.0,-0.78125,-5.46875,23.0,29.019608,63.92157,27.450981,43.529411,25.09804,0.0,102.0,12.156863,45.0,15.0,557.799988,426.200012,13.73,0.0,0.0,8820.0,0.0,255.0,58.543638275499475
1725.75,33.0,17.647058,30.980392,88.0,-0.78125,-5.46875,23.0,29.019608,63.92157,30.196079,46.274509,29.019608,0.0,102.0,12.156863,45.0,15.0,557.799988,426.200012,13.73,0.0,0.0,8820.0,0.0,255.0,58.51735015772871
1432.75,38.0,28.235294,87.450981,88.0,-5.46875,-2.34375,87.0,29.019608,63.92157,30.196079,46.274509,29.019608,0.0,102.0,12.156863,45.0,4.0,557.799988,426.200012,13.73,0.0,0.0,8820.0,0.0,255.0,58.49106203995794
1432.75,38.0,28.235294,87.450981,88.0,-5.46875,-2.34375,87.0,32.941177,63.92157,30.196079,46.274509,29.019608,0.0,102.0,12.156863,45.0,4.0,557.799988,426.200012,13.73,58.039215,0.0,8820.0,0.0,255.0,58.46477392218716
1432.75,38.0,28.235294,87.450981,88.0,-5.46875,-2.34375,87.0,32.941177,58.823528,25.490196,41.568626,25.09804,0.0,102.0,7.843137,45.0,4.0,562.5,428.799988,13.515,58.039215,0.0,8820.0,0.0,255.0,58.438485804416395
1432.75,38.0,28.235294,62.35294,87.0,-5.46875,-2.34375,87.0,32.941177,58.823528,25.490196,41.568626,25.09804,0.0,102.0,7.843137,45.0,4.0,562.5,428.799988,13.515,58.039215,0.0,8820.0,0.0,255.0,58.41219768664563
1600.0,43.0,23.529411,62.35294,87.0,-2.34375,-0.78125,61.0,32.941177,58.823528,25.490196,41.568626,25.09804,0.0,102.0,7.843137,45.0,18.0,562.5,428.799988,13.515,58.039215,0.0,8820.0,0.0,255.0,58.38590956887486
1600.0,43.0,23.529411,62.35294,87.0,-2.34375,-0.78125,61.0,30.196079,58.823528,25.490196,41.568626,25.09804,0.0,102.0,7.843137,45.0,18.0,567.5,431.899994,13.515,47.450981,0.0,8820.0,0.0,255.0,58.35962145110409
1600.0,43.0,23.529411,62.35294,87.0,-2.34375,-0.78125,61.0,30.196079,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,18.0,567.5,431.899994,13.632,47.450981,0.0,8821.0,0.0,255.0,58.33333333333333
1634.25,47.0,23.529411,48.235294,87.0,0.0,1.5625,47.0,30.196079,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,19.0,567.5,431.899994,13.632,47.450981,0.0,8821.0,0.0,255.0,58.30704521556256
1634.25,47.0,21.17647,48.235294,87.0,0.0,1.5625,47.0,30.196079,50.980392,16.078432,31.764706,18.82353,0.0,102.0,0.0,45.0,19.0,567.5,431.899994,13.632,47.450981,0.0,8821.0,0.0,255.0,58.28075709779179
1634.25,47.0,21.17647,48.235294,87.0,0.0,1.5625,47.0,33.333332,53.333332,16.078432,31.764706,18.82353,0.0,102.0,1.568627,45.0,19.0,569.5,433.299988,13.632,31.372549,0.0,8821.0,0.0,255.0,58.254468980021024
1634.25,47.0,21.17647,48.235294,87.0,0.0,1.5625,47.0,33.333332,53.333332,21.17647,37.254902,21.17647,0.0,102.0,1.568627,45.0,19.0,569.5,433.299988,13.632,31.372549,0.0,8821.0,0.0,255.0,58.228180862250255
1637.5,46.0,20.784313,35.686275,87.0,2.34375,1.5625,37.0,33.333332,53.333332,21.17647,37.254902,21.17647,0.0,102.0,1.568627,45.0,24.0,569.5,433.299988,13.632,31.372549,0.0,8821.0,0.0,255.0,58.20189274447949
1637.5,46.0,20.784313,35.686275,87.0,2.34375,1.5625,37.0,40.784313,53.333332,21.17647,37.254902,21.17647,0.0,102.0,1.568627,45.0,24.0,569.5,433.299988,13.632,35.686275,0.0,8821.0,0.0,255.0,58.17560462670872
1637.5,46.0,20.784313,35.686275,87.0,2.34375,1.5625,37.0,40.784313,53.333332,20.784313,36.862743,20.0,0.0,102.0,1.568627,45.0,24.0,572.5,435.5,13.632,35.686275,0.0,8821.0,0.0,255.0,58.14931650893796
1637.5,46.0,20.784313,22.352942,87.0,2.34375,1.5625,37.0,40.784313,53.333332,20.784313,36.862743,20.0,0.0,102.0,1.568627,45.0,24.0,572.5,435.5,13.632,35.686275,0.0,8821.0,0.0,255.0,58.12302839116719
1639.0,46.0,18.82353,22.352942,87.0,-0.78125,-5.46875,24.0,40.784313,53.333332,20.784313,36.862743,20.0,0.0,102.0,1.568627,45.0,17.0,572.5,435.5,13.632,35.686275,0.0,8821.0,0.0,255.0,58.09674027339642
1639.0,46.0,18.82353,22.352942,87.0,-0.78125,-5.46875,24.0,45.098038,53.333332,20.784313,36.862743,20.0,0.0,102.0,1.568627,45.0,17.0,574.099976,436.899994,13.632,0.0,0.0,8821.0,0.0,255.0,58.07045215562565
1639.0,46.0,18.82353,22.352942,87.0,-0.78125,-5.46875,24.0,45.098038,52.156864,20.0,36.07843,20.0,0.0,102.0,0.784314,45.0,17.0,574.099976,436.899994,13.632,0.0,0.0,8821.0,0.0,255.0,58.044164037854884
1559.25,45.0,18.82353,31.764706,87.0,2.34375,3.125,35.0,45.098038,52.156864,20.0,36.07843,20.0,0.0,102.0,0.784314,45.0,17.0,574.099976,436.899994,13.632,0.0,0.0,8821.0,0.0,255.0,58.017875920084116
1559.25,45.0,20.392157,31.764706,87.0,2.34375,3.125,35.0,45.098038,52.156864,20.0,36.07843,20.0,0.0,102.0,0.784314,46.0,25.0,574.099976,436.899994,13.632,0.0,0.0,8821.0,0.0,255.0,57.99158780231335
1559.25,45.0,20.392157,31.764706,87.0,2.34375,3.125,35.0,46.666668,52.156864,20.0,36.07843,20.0,0.0,102.0,3.137255,46.0,25.0,574.799988,437.799988,13.613,48.235294,0.0,8821.0,0.0,255.0,57.96529968454258
1559.25,45.0,20.392157,31.764706,87.0,2.34375,3.125,35.0,46.666668,55.294117,22.745098,38.823528,22.352942,0.0,102.0,3.137255,46.0,25.0,574.799988,437.799988,13.613,48.235294,0.0,8821.0,0.0,255.0,57.93901156677181
1598.25,44.0,22.745098,51.764706,86.0,-0.78125,-3.90625,53.0,46.666668,55.294117,22.745098,38.823528,22.352942,0.0,102.0,3.137255,46.0,19.0,574.799988,437.799988,13.613,48.235294,0.0,8821.0,0.0,255.0,57.91272344900105
1598.25,44.0,22.745098,51.764706,86.0,-0.78125,-3.90625,53.0,45.882355,55.294117,22.745098,38.823528,22.352942,0.0,102.0,3.137255,46.0,19.0,574.799988,437.799988,13.613,68.235291,0.0,8821.0,0.0,255.0,57.88643533123028
1598.25,44.0,22.745098,51.764706,86.0,-0.78125,-3.90625,53.0,45.882355,54.509804,23.529411,39.607841,21.568628,0.0,102.0,2.745098,46.0,19.0,575.400024,438.299988,13.691,68.235291,0.0,8821.0,0.0,255.0,57.86014721345951
1598.25,44.0,22.745098,51.764706,86.0,-0.78125,-3.90625,53.0,45.882355,54.509804,23.529411,39.607841,21.568628,0.0,102.0,2.745098,46.0,19.0,575.400024,438.299988,13.691,68.235291,0.0,8821.0,0.0,255.0,57.833859095688744
1657.0,46.0,21.960785,43.529411,86.0,0.78125,1.5625,45.0,45.882355,54.509804,23.529411,39.607841,21.568628,0.0,102.0,2.745098,46.0,22.0,575.400024,438.299988,13.691,68.235291,0.0,8821.0,0.0,255.0,57.807570977917976
1657.0,46.0,21.960785,43.529411,86.0,0.78125,1.5625,45.0,33.333332,54.509804,23.529411,39.607841,21.568628,0.0,102.0,2.745098,46.0,22.0,576.599976,438.299988,13.691,65.098038,0.0,8821.0,0.0,255.0,57.78128286014721
1657.0,46.0,21.960785,43.529411,86.0,0.78125,1.5625,45.0,33.333332,54.117645,22.745098,38.823528,21.17647,0.0,102.0,2.352941,46.0,22.0,576.599976,439.399994,13.71,65.098038,0.0,8821.0,0.0,255.0,57.75499474237644
1702.25,46.0,21.960785,42.745098,86.0,0.78125,-1.5625,46.0,33.333332,54.117645,22.745098,38.823528,21.17647,0.0,102.0,2.352941,46.0,22.0,576.599976,439.399994,13.71,65.098038,0.0,8821.0,0.0,255.0,57.72870662460568
1702.25,48.0,22.352942,42.745098,86.0,0.78125,-1.5625,46.0,33.333332,54.117645,22.745098,38.823528,21.17647,0.0,102.0,2.352941,46.0,22.0,576.599976,439.399994,13.71,65.098038,0.0,8821.0,0.0,255.0,57.70241850683491
1702.25,48.0,22.352942,42.745098,86.0,0.78125,-1.5625,46.0,29.019608,54.117645,22.745098,38.823528,21.17647,0.0,102.0,3.137255,46.0,22.0,577.799988,440.399994,13.71,72.549019,0.0,8821.0,0.0,255.0,57.67613038906414
1702.25,48.0,22.352942,42.745098,86.0,0.78125,-1.5625,46.0,29.019608,55.294117,23.921568,40.0,22.352942,0.0,102.0,3.137255,46.0,22.0,577.799988,440.399994,13.71,72.549019,0.0,8821.0,0.0,255.0,57.64984227129337
1765.5,49.0,21.960785,41.960785,86.0,0.78125,-1.5625,44.0,29.019608,55.294117,23.921568,40.0,22.352942,0.0,102.0,3.137255,45.0,23.0,577.799988,440.399994,13.71,72.549019,0.0,8821.0,0.0,255.0,57.623554153522605
1765.5,49.0,21.960785,41.960785,86.0,0.78125,-1.5625,44.0,30.980392,55.294117,23.921568,40.0,22.352942,0.0,102.0,3.137255,45.0,23.0,577.799988,440.399994,13.71,0.0,0.0,8821.0,0.0,255.0,57.59726603575184
1765.5,49.0,21.960785,41.960785,86.0,0.78125,-1.5625,44.0,30.980392,49.803921,17.254902,34.117645,18.431372,0.0,102.0,0.0,45.0,23.0,578.599976,441.200012,13.73,0.0,0.0,8821.0,0.0,255.0,57.57097791798107
1765.5,49.0,21.960785,41.960785,86.0,0.78125,-1.5625,44.0,30.980392,49.803921,17.254902,34.117645,18.431372,0.0,102.0,0.0,45.0,23.0,578.599976,441.200012,13.73,0.0,0.0,8821.0,0.0,255.0,57.5446898002103
1750.75,50.0,20.392157,32.156864,86.0,2.34375,1.5625,33.0,30.980392,49.803921,17.254902,34.117645,18.431372,0.0,102.0,0.0,46.0,27.0,578.599976,441.200012,13.73,0.0,0.0,8821.0,0.0,255.0,57.51840168243953
1750.75,50.0,20.392157,32.156864,86.0,2.34375,1.5625,33.0,31.764706,49.803921,17.254902,34.117645,18.431372,0.0,102.0,0.0,46.0,27.0,578.700012,441.200012,13.73,55.294117,0.0,8821.0,0.0,255.0,57.49211356466877
1750.75,50.0,20.392157,32.156864,86.0,2.34375,1.5625,33.0,31.764706,52.941177,21.960785,38.039215,20.392157,0.0,102.0,2.352941,46.0,27.0,578.700012,441.5,13.73,55.294117,0.0,8821.0,0.0,255.0,57.465825446898
1756.25,50.0,20.392157,30.980392,86.0,3.125,-0.78125,32.0,31.764706,52.941177,21.960785,38.039215,20.392157,0.0,102.0,2.352941,46.0,27.0,578.700012,441.5,13.73,55.294117,0.0,8821.0,0.0,255.0,57.43953732912723
